Name,Latitude,Longitude,Address,City,Region,Cuisine,Price,Rating,Reviews
My Big Fat Greek Restaurant,26.06291,-80.19065,3445 Griffin Rd,"Davie, FL",Davie,Greek,N/A,4.6/5 Google,446+ reviews
Zabb Thai & Sushi,26.10233,-80.267265,8880 W State Rd 84,"Davie, FL",Davie,Thai/Sushi,$$-$$$,4.6/5 Google,413
Kub Kao Thai & Sushi,26.062373,-80.252661,4777 S University Dr,"Davie, FL",Davie,Thai/Sushi,N/A,4.6/5 Google,263+ reviews
La Esquina Restaurante,26.11576,-80.323375,13010 W State Rd 84,"Davie, FL",Davie,Mexican,N/A,4.5/5 Google,456+ reviews
Oh Ceviche,26.046532,-80.253372,5941 S University Dr,"Davie, FL",Davie,Peruvian,N/A,4.6/5 Google,336+ reviews
A Taco by Divino,26.030564,-80.356102,15651 Sheridan St Suite 700,"Davie, FL",Davie,Mexican/Tacos,N/A,4.6/5 Google,191+ reviews
Elvis Italian Grille (Davie),26.063172,-80.203344,4261 Griffin Rd,"Davie, FL",Davie,Italian,N/A,4.7/5 Google,115+ reviews
Peru Puro Sabor,26.059741,-80.208288,5021 S State Rd 7 #209,"Davie, FL",Davie,Peruvian,N/A,4.9/5 Google,67+ reviews
Mr. & Mrs. Crab Juicy Seafood & Bar,26.111126,-80.301322,11432 W State Rd 84,"Davie, FL",Davie,Seafood,$$-$$$,4.5/5 Google,284+ reviews
Kuro (Davie),26.052386,-80.212209,1 Seminole Way,"Davie, FL",Davie,Japanese,N/A,4.5/5 Google,418+ reviews
Vienna Wine Bar,26.10327,-80.27062,9100 W State Rd 84,"Davie, FL 33324",Davie,European/Austrian,$$-$$$,4.5/5 Google,N/A
Ceviche 595,26.095767,-80.249337,1910 S University Dr,"Davie, FL 33324",Davie,Peruvian/Seafood,$$-$$$,4.7/5 Google,155+ reviews
Tijuana Taxi Co.,26.066468,-80.251686,4400 S University Dr,"Davie, FL 33328",Davie,Mexican/Tex-Mex,$$-$$$,4.1/5 Tripadvisor,349+ reviews
Kristof's Kafe,26.100411,-80.268175,8912 W State Rd 84,"Davie, FL 33324",Davie,American/Breakfast,$$-$$$,4.4/5 Google,348
Ally's Comfort Cafe,26.1165,-80.33208,13674 W State Rd 84,"Davie, FL 33325",Davie,American/Breakfast/Brunch,$,4.5/5 Google,338
Vienna Cafe & Bistro,26.046402,-80.311036,5724 S Flamingo Rd,"Cooper City, FL",Cooper City,French,N/A,4.7/5 Google,453+ reviews
Firefly Italian Restaurant & Alfredo Pizza,26.06125,-80.3109,4718 S Flamingo Rd,"Cooper City, FL",Cooper City,Italian/Pizza,N/A,4.8/5 Google,220+ reviews
Melting Pot (Cooper City),26.045359,-80.311125,5834 S Flamingo Rd,"Cooper City, FL",Cooper City,Fondue/American,$$$$,4.6/5 Google,584+ reviews
Sicilian Oven (Cooper City),26.048378,-80.3115,5544 S Flamingo Rd,"Cooper City, FL",Cooper City,Italian/Pizza,$$-$$$,4.6/5 Google,220+ reviews
Panguich,26.045062,-80.282611,10215 Stirling Rd,"Cooper City, FL",Cooper City,Peruvian,N/A,4.7/5 Google,133+ reviews
Tin Cup Sports Bar & Grill,26.05906,-80.27034,5050 SW 90th Ave,"Cooper City, FL",Cooper City,American/Bar,N/A,4.7/5 Google,211+ reviews
Napoli Now! Pizza Napoletana,26.044303,-80.273846,9630 Stirling Rd #102,"Cooper City, FL",Cooper City,Italian/Pizza,N/A,4.7/5 Google,115+ reviews
Wolf's Steakhouse,26.045542,-80.261068,8655 Stirling Rd,"Cooper City, FL",Cooper City,Steakhouse,$$$$,4.4/5 Google,579+ reviews
Vegan Tierra,26.045714,-80.262463,8755 Stirling Rd,"Cooper City, FL",Cooper City,Vegan,N/A,4.5/5 Google,249+ reviews
Effe Cafe,26.045032,-80.283704,10295 Stirling Rd,"Cooper City, FL",Cooper City,Cafe/Italian,N/A,4.7/5 Google,122+ reviews
Taj Indian Grill,26.048001,-80.311021,5602 S Flamingo Rd,"Cooper City, FL",Cooper City,Indian,N/A,4.5/5 Google,197+ reviews
Luv'n Oven Pizza & Pasta,26.063536,-80.27792,9410 Griffin Rd,"Cooper City, FL",Cooper City,Italian/Pizza,N/A,4.4/5 Google,245+ reviews
Vita Italian Restaurant & Pizza,26.063061,-80.280952,10014 Griffin Rd,"Cooper City, FL",Cooper City,Italian/Pizza,N/A,4.4/5 Google,267+ reviews
La Brochette Bistro,26.057938,-80.270275,N/A,"Cooper City, FL",Cooper City,French/Mediterranean,$$$,N/A,N/A
Litchi Ramen,26.045715,-80.262393,8751 Stirling Rd,"Cooper City, FL",Cooper City,Ramen/Asian,N/A,4.6/5 Google,148+ reviews
Taste Of The City,26.063471,-80.27965,9940 Griffin Rd,"Cooper City, FL",Cooper City,Cafe/American,N/A,4.5/5 Google,220+ reviews
Farmer's Table,26.366134,-80.121793,1901 N Military Trl,"Boca Raton, FL 33431",Boca Raton,New American,$$$,4.4/5 Google,"3,800+"
Abe & Louie's Boca Raton,26.36752,-80.126006,2200 Glades Rd,"Boca Raton, FL 33431",Boca Raton,Steakhouse,$$$$,4.5/5 Google,"1,350+"
Six Tables a Restaurant (STaR),26.352028,-80.08518,"112 NE 2nd St, Mizner Plaza","Boca Raton, FL 33432",Boca Raton,European/Continental,$$$$,4.7/5 Google,120+
Kapow Noodle Bar,26.354799,-80.084762,402 Plaza Real,"Boca Raton, FL 33432",Boca Raton,Asian Fusion,$$,4.5/5 Google,"1,600+"
Seasons 52 (Boca Raton),26.369557,-80.124722,2300 NW Executive Center Dr,"Boca Raton, FL 33431",Boca Raton,New American,$$,4.6/5 Google,"2,800+"
TwentyTwenty Grille,26.347252,-80.084579,"141 Via Naranjas, Royal Palm Place","Boca Raton, FL 33432",Boca Raton,New American,$$$,4.8/5 Google,900+
The Capital Grille (Boca Raton),26.365071,-80.13297,6000 Glades Rd,"Boca Raton, FL 33431",Boca Raton,Steakhouse,$$$$,4.6/5 Google,"1,500+"
V & S Italian Deli,26.374918,-80.076847,2621 N Federal Hwy,"Boca Raton, FL 33431",Boca Raton,Italian/Deli,$$,4.7/5 Google,N/A
La Nouvelle Maison,26.350849,-80.078339,455 E Palmetto Park Rd,"Boca Raton, FL 33432",Boca Raton,French,$$$$,4.4/5 Google,550+
City Fish Market,26.366988,-80.167874,7940 Glades Rd,"Boca Raton, FL 33434",Boca Raton,Seafood,$$$,4.3/5 Google,N/A
Houston's (Boca Raton),26.36889,-80.122022,1900 NW Executive Center Cir,"Boca Raton, FL 33431",Boca Raton,American,$$$,4.2/5 Google,"2,500+"
Chops Lobster Bar,26.347783,-80.085141,101 Plaza Real S,"Boca Raton, FL 33432",Boca Raton,Steakhouse/Seafood,$$$$,4.6/5 Google,"1,650+"
Ichiyami Buffet & Sushi,26.348307,-80.083704,145 SE Mizner Blvd,"Boca Raton, FL 33432",Boca Raton,Japanese/Sushi Buffet,$$,4.6/5 Google,"4,000+"
Tin Muffin Cafe,26.350305,-80.080387,364 E Palmetto Park Rd,"Boca Raton, FL 33432",Boca Raton,American/Cafe,$,4.7/5 Google,425+
Rocco's Tacos & Tequila Bar (Boca Raton),26.408003,-80.146385,Boca Center,"Boca Raton, FL 33431",Boca Raton,Mexican,$$,4.3/5 Google,N/A
Ke'e Grill,26.410402,-80.121133,17940 N Military Trl #700,"Boca Raton, FL 33496",Boca Raton,Seafood/American,$$$,4.5/5 Google,910+
J. Alexander's Restaurant (Boca Raton),26.365632,-80.112967,1400 Glades Rd Bay 200,"Boca Raton, FL 33431",Boca Raton,American,$$$,4.4/5 Google,"1,900+"
New York Prime,26.370126,-80.126119,2350 NW Executive Center Dr,"Boca Raton, FL 33431",Boca Raton,Steakhouse,$$$$,4.4/5 Google,"1,150+"
Casa D'Angelo Ristorante (Boca Raton),26.350697,-80.08401,171 E Palmetto Park Rd,"Boca Raton, FL 33432",Boca Raton,Italian,$$$$,4.4/5 Google,N/A
Tanzy,26.353419,-80.086026,301 Plaza Real,"Boca Raton, FL 33432",Boca Raton,Italian,$$$$,4.3/5 Google,600+
Melting Pot (Boca Raton),26.344194,-80.115944,N/A,"Boca Raton, FL",Boca Raton,Fondue,$$$$,4.7/5 Google,"1,170+"
Rafina Greek Taverna,26.3335,-80.15139,6877 SW 18th St,"Boca Raton, FL 33433",Boca Raton,Greek,$$,4.3/5 Google,N/A
SeaSpray Inlet Grill,26.339162,-80.073189,999 E Camino Real,"Boca Raton, FL 33432",Boca Raton,Florida Coastal,$$,4.1/5 Google,N/A
Boca Landing,26.339162,-80.073189,999 E Camino Real,"Boca Raton, FL 33432",Boca Raton,Fine Dining/Seafood,$$$$,4.1/5 Google,N/A
Waterstone Rum Bar & Grill,26.339162,-80.073189,999 E Camino Real,"Boca Raton, FL 33432",Boca Raton,Bar & Grill,$$,4.1/5 Google,N/A
Gary Rack's Farmhouse Kitchen Boca,26.34633,-80.084986,399 SE Mizner Blvd,"Boca Raton, FL 33432",Boca Raton,American/Asian Fusion,$$,4.2/5 Google,760+
True Food Kitchen (Boca Raton),26.365071,-80.13297,6000 Glades Rd Unit 1015A,"Boca Raton, FL 33431",Boca Raton,Health Food/American,$$,4.6/5 Google,"2,700+"
Max's Grille,26.354994,-80.084888,404 Plaza Real,"Boca Raton, FL 33432",Boca Raton,American/Seafood/Sushi,$$,4.4/5 Google,"1,930+"
Louie Bossi's Ristorante Bar Pizzeria (Boca Raton),26.35051,-80.086462,Mizner Park area,"Boca Raton, FL 33432",Boca Raton,Italian,$$$$,4.3/5 Google,N/A
Luff's Fish House,26.350341,-80.079826,390 E Palmetto Park Rd,"Boca Raton, FL 33432",Boca Raton,Seafood,$$$,4.5/5 Google,"1,390+"
The Boca Lobster Roll Co,26.350809,-80.073529,771 E Palmetto Park Rd,"Boca Raton, FL 33432",Boca Raton,Seafood/Lobster Rolls,$,4.2/5 Google,320+
Eddie V's Prime Seafood,26.352856,-80.085732,201 Plaza Real,"Boca Raton, FL 33432",Boca Raton,Seafood/Steakhouse,$$$$,4.6/5 Google,379
Sixty Vines (Boca Raton),26.36326,-80.122893,5050 Town Center Cir Suite 239,"Boca Raton, FL 33486",Boca Raton,New American/Wine Bar,$$$,4.5/5 Google,710
The Whale's Rib,26.316633,-80.076574,2031 NE 2nd St,"Deerfield Beach, FL 33441",Deerfield Beach,Seafood,$$$,4.5/5 Google,"4,600+"
JB's on the Beach,26.317251,-80.075829,300 NE 21st Ave,"Deerfield Beach, FL 33441",Deerfield Beach,Seafood,$$$,4.5/5 Google,"6,600+"
Casa Maya Grill,26.314376,-80.085149,"201 SE 15th Terrace #101, Cove Shopping Center","Deerfield Beach, FL 33441",Deerfield Beach,Mexican,$$,4.4/5 Google,455+
Amante's Italian Restaurant,26.316675,-80.076969,2009 NE 2nd St,"Deerfield Beach, FL 33441",Deerfield Beach,Italian,$$,4.3/5 Google,N/A
Flanigan's Seafood Bar and Grill (Deerfield Beach),26.31661,-80.076409,2041 NE 2nd St,"Deerfield Beach, FL 33441",Deerfield Beach,American/Seafood,$$,4.3/5 Google,"3,750+"
The Cove,26.313595,-80.081599,1754 SE 3rd Ct,"Deerfield Beach, FL 33441",Deerfield Beach,Seafood/Tiki Bar,$$,4.3/5 Google,700+
Oceans 234,26.31692,-80.07573,234 N Ocean Dr,"Deerfield Beach, FL 33441",Deerfield Beach,Seafood/Bistro,$$$,4.5/5 Google,"3,770+"
Little Havana Restaurant (Deerfield Beach),26.308229,-80.093088,721 S Federal Hwy,"Deerfield Beach, FL 33441",Deerfield Beach,Cuban,$$,4.4/5 Google,N/A
Patio Bar & Grill,26.316135,-80.075827,2096 NE 2nd St,"Deerfield Beach, FL 33441",Deerfield Beach,American/Seafood,$$,4.3/5 Google,N/A
Baja Cafe,26.300385,-80.093263,1310 S Federal Hwy,"Deerfield Beach, FL 33441",Deerfield Beach,Mexican,$$,4.4/5 Google,N/A
Luigi di Roma Italian Ristorante,26.307584,-80.091974,718 S Federal Hwy,"Deerfield Beach, FL 33441",Deerfield Beach,Italian,$$,4.4/5 Google,N/A
The Sticky Bun,26.313595,-80.084143,1619 SE 3rd Ct,"Deerfield Beach, FL 33441",Deerfield Beach,Breakfast/Brunch,$$,4.6/5 Google,N/A
Charm City Burger Company,26.315954,-80.088159,1136 E Hillsboro Blvd,"Deerfield Beach, FL 33441",Deerfield Beach,Burgers,$$,4.5/5 Google,N/A
Kevin's Sushi & Thai,26.308919,-80.09178,706 Federal Hwy,"Deerfield Beach, FL 33441",Deerfield Beach,Sushi/Thai,$$,4.6/5 Google,N/A
Tipperary Pub,26.313376,-80.084869,1540 SE 3rd Ct,"Deerfield Beach, FL 33441",Deerfield Beach,Irish Pub,$$,4.4/5 Google,N/A
JByrd's Muddy Waters Restaurant & Raw Bar,26.318699,-80.133819,2237 W Hillsboro Blvd,"Deerfield Beach, FL 33442",Deerfield Beach,Seafood/Sports Bar,$$,4.4/5 Google,"2,670+"
Pop's Fish Market,26.31907,-80.10335,131 W Hillsboro Blvd,"Deerfield Beach, FL 33441",Deerfield Beach,Seafood Market/Restaurant,$$,4.7/5 Google,310+
El Balcon de las Americas (Deerfield Beach),26.31452,-80.152234,246 S Powerline Rd,"Deerfield Beach, FL 33442",Deerfield Beach,Colombian,$$,4.7/5 Google,5898
Fogueira Crab Churrascaria,26.318678,-80.156747,3887 W Hillsboro Blvd,"Deerfield Beach, FL 33442",Deerfield Beach,Seafood/Brazilian,$$,4.4/5 Google,1317
Quick Bite Thai & Sushi,26.317861,-80.109658,470 W Hillsboro Blvd,"Deerfield Beach, FL 33442",Deerfield Beach,Thai/Sushi,$$,4.8/5 Google,482
Adega Gaucha Brazilian Steakhouse,26.31493,-80.089088,240 S Federal Hwy,"Deerfield Beach, FL 33441",Deerfield Beach,Brazilian Steakhouse,$$$,5.0/5 Google,1869
Temak House Florida,26.318073,-80.108699,420 W Hillsboro Blvd,"Deerfield Beach, FL 33441",Deerfield Beach,Sushi Bar,$$,4.8/5 Google,1047
Ciao Bella Trattoria,26.299653,-80.09338,1380 S Federal Hwy,"Deerfield Beach, FL 33441",Deerfield Beach,Italian,$$,4.7/5 Google,247
Masamune Japanese Restaurant,26.314659,-80.090721,310 S Federal Hwy,"Deerfield Beach, FL 33441",Deerfield Beach,Japanese,$$,4.5/5 Google,684
Pukara Peruvian Cuisine on the Beach,26.316928,-80.076245,241b N Ocean Dr,"Deerfield Beach, FL 33441",Deerfield Beach,Peruvian,$$,4.6/5 Google,232
Tradition Restaurant,26.309452,-80.091582,626 S Federal Hwy,"Deerfield Beach, FL 33441",Deerfield Beach,French,$$$,4.7/5 Google,197
Papa Sauce,26.314819,-80.102836,269 S Dixie Hwy B,"Deerfield Beach, FL 33441",Deerfield Beach,Barbecue,$$,4.6/5 Google,200
St. Pat's Irish Pub,26.31434,-80.083799,1600 E Hillsboro Blvd,"Deerfield Beach, FL 33441",Deerfield Beach,Irish Pub,$$,4.4/5 Google,267
Hook Fish and Chicken,26.318257,-80.105579,244 W Hillsboro Blvd,"Deerfield Beach, FL 33441",Deerfield Beach,Fried Seafood,$,4.2/5 Google,"1,845+"
Papa's Raw Bar,26.287858,-80.095394,4610 N Federal Hwy,"Lighthouse Point, FL 33064",Pompano Beach,Seafood/Asian Fusion,$$,4.6/5 Google,N/A
Fish Shack,26.262287,-80.098039,2460 N Federal Hwy,"Lighthouse Point, FL 33064",Pompano Beach,Seafood,$$,4.7/5 Google,"1,886+"
Calypso Restaurant & Raw Bar,26.223794,-80.122731,460 S Cypress Rd,"Pompano Beach, FL 33060",Pompano Beach,Caribbean/Seafood,$$,4.7/5 Google,"1,166+"
Beach House (Pompano Beach),26.23596,-80.088966,270 N Pompano Beach Blvd,"Pompano Beach, FL 33062",Pompano Beach,American/Seafood,$$,4.4/5 Google,"5,569+"
La Vie Mediterranean,26.227085,-80.157179,281 S Pompano Pkwy,"Pompano Beach, FL 33069",Pompano Beach,Lebanese/Mediterranean,$$,4.7/5 Google,"3,988+"
Checkers Old Munchen,26.232008,-80.101604,2209 E Atlantic Blvd,"Pompano Beach, FL 33062",Pompano Beach,German,$,4.6/5 Google,"1,975+"
The Foundry,26.232317,-80.095014,2781 E Atlantic Blvd,"Pompano Beach, FL 33062",Pompano Beach,American/Wood-fired Pizza,$$,4.4/5 Google,"2,519+"
Houston's (Pompano Beach),26.23239,-80.094453,2821 E Atlantic Blvd,"Pompano Beach, FL 33062",Pompano Beach,American Steakhouse,$$$,4.2/5 Google,"4,129+"
Cafe Maxx,26.232315,-80.097666,2601 E Atlantic Blvd,"Pompano Beach, FL 33062",Pompano Beach,Fine Dining/American,$$$$,4.6/5 Google,534+
Gianni's,26.232011,-80.107456,1601 E Atlantic Blvd,"Pompano Beach, FL 33060",Pompano Beach,Italian,$$,4.6/5 Google,"2,184+"
Cafe Brie,26.232032,-80.095632,2765 E Atlantic Blvd,"Pompano Beach, FL 33062",Pompano Beach,Breakfast/Brunch,$,4.7/5 Google,N/A
Shishka Lebanese Grill,26.256486,-80.101713,1901 N Federal Hwy Unit 109,"Pompano Beach, FL 33062",Pompano Beach,Lebanese,$$,4.5/5 Google,815+
Lucky Fish Beach Bar + Grill,26.235364,-80.089016,222 N Pompano Beach Blvd,"Pompano Beach, FL 33062",Pompano Beach,Seafood/Bar & Grill,$$,4.6/5 Google,"4,690+"
La Perla di Pompano,26.236435,-80.102552,420 N Federal Hwy,"Pompano Beach, FL 33062",Pompano Beach,Italian/Sicilian,$$,4.7/5 Google,559+
Baresco (Pompano Beach),26.235287,-80.089482,225 N Pompano Beach Blvd,"Pompano Beach, FL 33062",Pompano Beach,Mexican,$$,4.3/5 Google,815+
South Bar & Kitchen,26.233211,-80.124509,165 NE 1st Ave,"Pompano Beach, FL 33060",Pompano Beach,Southern/American,$$,4.5/5 Google,N/A
J. Mark's Restaurant,26.258687,-80.10301,1490 NE 23rd St,"Pompano Beach, FL 33062",Pompano Beach,American/Steakhouse,$$,4.4/5 Google,N/A
Oceanic at Pompano Beach Pier,26.235669,-80.089012,250 N Pompano Beach Blvd,"Pompano Beach, FL 33062",Pompano Beach,American/Seafood,$$$,4.6/5 Google,"3,931+"
Deep Oceanfront Restaurant and Bar,26.222726,-80.091106,1200 S Ocean Blvd,"Pompano Beach, FL 33062",Pompano Beach,American/Seafood,$$,4.4/5 Google,N/A
Lester's Diner (Pompano Beach),26.231449,-80.104275,1924 E Atlantic Blvd,"Pompano Beach, FL 33060",Pompano Beach,American Diner,$$,4.4/5 Google,N/A
Seaside Grill & Tiki Bar,26.231895,-80.096566,Lighthouse Cove Resort,"Pompano Beach, FL 33062",Pompano Beach,Seafood,$$,4.2/5 Google,N/A
The Rabbit Hole,26.231963,-80.097065,2659 E Atlantic Blvd,"Pompano Beach, FL 33062",Pompano Beach,Vegan Comfort/Soul Food,$$,4.8/5 Google,569
Revelry,26.229728,-80.103345,227 S Federal Hwy,"Pompano Beach, FL 33062",Pompano Beach,Beer Bar/American,$$,4.9/5 Google,295
City Oyster & Sushi Bar,26.461932,-80.070661,213 E Atlantic Ave,"Delray Beach, FL 33444",Delray Beach,Seafood/Sushi,$$$,4.5/5 Google,"2,074+"
Deck 84,26.461499,-80.064677,840 E Atlantic Ave,"Delray Beach, FL 33483",Delray Beach,American/Seafood,$$$,4.4/5 Google,N/A
50 Ocean,26.46088,-80.058737,50 S Ocean Blvd,"Delray Beach, FL 33483",Delray Beach,Seafood/American,$$$$,4.2/5 Google,N/A
Dada,26.463297,-80.073437,52 N Swinton Ave,"Delray Beach, FL 33444",Delray Beach,American/Eclectic,$$$,4.6/5 Google,"3,001+"
Amar Mediterranean Kitchen & Bar,26.461128,-80.066777,25 SE 6th Ave,"Delray Beach, FL 33483",Delray Beach,Mediterranean/Lebanese,$$$,4.6/5 Google,852+
The Office Delray,26.461907,-80.070741,201 E Atlantic Ave,"Delray Beach, FL 33444",Delray Beach,American Gastropub,$$$,4.3/5 Google,N/A
Brule GastroKitchen,26.465915,-80.071359,200 NE 2nd Ave,"Delray Beach, FL 33444",Delray Beach,Bistro/New American,$$$,4.5/5 Google,N/A
The Grove (Delray Beach),26.464998,-80.070918,187 NE 2nd Ave,"Delray Beach, FL 33444",Delray Beach,American/Contemporary,$$$,4.5/5 Google,316+
Rose's Daughter,26.464758,-80.070899,169 NE 2nd Ave,"Delray Beach, FL 33444",Delray Beach,Italian,$$$,4.4/5 Google,N/A
Rosewater Rooftop by Akira Back,26.465914,-80.07093,"233 NE 2nd Ave 5th Fl, The Ray Hotel","Delray Beach, FL 33444",Delray Beach,American/Asian Fusion,$$$$,3.9/5 Google,N/A
Akira Back,26.465914,-80.07093,233 NE 2nd Ave,"Delray Beach, FL 33444",Delray Beach,Japanese/Asian Fusion,$$$$,4.4/5 Google,N/A
The Standard Delray,26.45877,-80.071266,166 SE 2nd Ave,"Delray Beach, FL 33444",Delray Beach,American,$$$,4.5/5 Google,112+
El Camino (Delray Beach),26.462089,-80.070907,15 NE 2nd Ave,"Delray Beach, FL 33444",Delray Beach,Mexican,$$$,4.5/5 Google,"3,907+"
Caffe Luna Rosa,26.461209,-80.058596,34 S Ocean Blvd,"Delray Beach, FL 33483",Delray Beach,Italian/Seafood/Brunch,$$$,4.3/5 Google,N/A
Lemongrass Asian Bistro Sushi,26.461413,-80.068498,420 E Atlantic Ave,"Delray Beach, FL 33483",Delray Beach,Asian Fusion/Sushi,$$$,4.4/5 Google,N/A
Park Tavern,26.461021,-80.071409,32 SE 2nd Ave,"Delray Beach, FL 33444",Delray Beach,American Tavern,$$$,4.4/5 Google,"1,736+"
Tramonti Ristorante,26.461932,-80.071579,119 E Atlantic Ave,"Delray Beach, FL 33444",Delray Beach,Italian,$$$,4.5/5 Google,N/A
Mussel Beach,26.461862,-80.067859,501 E Atlantic Ave,"Delray Beach, FL 33483",Delray Beach,Seafood,$$$,4.5/5 Google,N/A
Gary Rack's Farmhouse Kitchen Delray,26.461662,-80.068051,N/A,"Delray Beach, FL 33483",Delray Beach,American/Farm-to-Table,$$$,4.5/5 Google,N/A
RACKS Fish House + Oyster Bar,26.461276,-80.070926,5 SE 2nd Ave,"Delray Beach, FL 33444",Delray Beach,Seafood/Oyster Bar,$$$,4.4/5 Google,N/A
Boston's on the Beach,26.460908,-80.058699,40 S Ocean Blvd,"Delray Beach, FL 33483",Delray Beach,Seafood/Sports Bar,$$$,4.1/5 Google,N/A
Lionfish Modern Coastal Cuisine,26.461895,-80.069829,307 E Atlantic Ave,"Delray Beach, FL 33483",Delray Beach,Seafood,$$$,4.2/5 Google,N/A
Red Crab Juicy Seafood,26.459442,-80.120909,4979 W Atlantic Ave,"Delray Beach, FL 33445",Delray Beach,Seafood/Cajun,$$$,4.6/5 Google,N/A
J&J Seafood Bar and Grill,26.461598,-80.066389,634 E Atlantic Ave,"Delray Beach, FL 33483",Delray Beach,Seafood,$$$,4.6/5 Google,N/A
Atlantic Grille,26.461286,-80.061285,1000 E Atlantic Ave,"Delray Beach, FL 33483",Delray Beach,Seafood/American,$$$,4.2/5 Google,N/A
Sandbar (Delray Beach),26.460908,-80.058699,40 S Ocean Blvd,"Delray Beach, FL 33483",Delray Beach,Casual/Seafood,$$$,4.2/5 Google,N/A
SALT7,26.469285,-80.060591,Downtown Delray Beach,"Delray Beach, FL 33483",Delray Beach,Contemporary/Steakhouse,$$$,4.1/5 Google,N/A
CASA L'ACQUA Ristorante Italiano,26.461461,-80.065877,9 SE 7th Ave,"Delray Beach, FL 33483",Delray Beach,Italian,$$$,4.3/5 Google,481+
Pura Vida (Delray Beach),26.46141,-80.058675,6 S Ocean Blvd,"Delray Beach, FL 33483",Delray Beach,Cafe/Health Food,$$$,4.7/5 Google,591+
Sundy House,26.459592,-80.073415,106 S Swinton Ave,"Delray Beach, FL 33444",Delray Beach,Fine Dining/Brunch,$$$$,4.3/5 Google,N/A
Le Sorelle Restaurant,26.461329,-80.06823,20 SE 5th Ave,"Delray Beach, FL 33483",Delray Beach,Italian,$$$$,4.8/5 Google,N/A
Le Colonial Delray Beach,26.461906,-80.066583,601 E Atlantic Ave,"Delray Beach, FL 33483",Delray Beach,Vietnamese/French Fusion,$$$$,4.0/5 Google,N/A
Bamboo Fire Cafe,26.464373,-80.068907,149 NE 4th Ave,"Delray Beach, FL 33483",Delray Beach,Caribbean,$$$,4.8/5 Google,N/A
The Hampton Social,26.462316,-80.066546,40 NE 7th Ave Suite 100,"Delray Beach, FL 33483",Delray Beach,Seafood/American,$$$,4.3/5 Google,851
Yama Japanese Restaurant,26.465915,-80.071359,200 NE 2nd Ave Ste 110,"Delray Beach, FL 33444",Delray Beach,Japanese,$$,4.4/5 Google,281
Latitudes - Delray Sands Resort,26.423749,-80.063554,2809 S Ocean Blvd,"Highland Beach, FL 33487",Delray Beach,Seafood/American,$$$$,4.5/5 Google,N/A
Cotoletta,25.727776,-80.24547,3206 Grand Ave,"Coconut Grove, FL 33133",Coconut Grove,Italian,$$$,4.0/5 Google,79
Atchana's Homegrown Thai,25.727799,-80.245163,3194 Commodore Plaza,"Coconut Grove, FL 33133",Coconut Grove,Thai,$$,4.5/5 Google,316
Strada in the Grove,25.72783,-80.244668,3197 Commodore Plaza,"Coconut Grove, FL 33133",Coconut Grove,Italian,$$,4.2/5 Google,352
Jaguar Restaurant,25.728349,-80.242787,3067 Grand Ave,"Coconut Grove, FL 33133",Coconut Grove,Latin American/Ceviche,$$,4.5/5 Google,736
Casa Xabi,25.727567,-80.244379,3145 Commodore Plaza,"Coconut Grove, FL 33133",Coconut Grove,Basque/Spanish,N/A,4.7/5 Google,568
Bodega Taqueria y Tequila,25.727518,-80.242592,3419 Main Hwy,"Coconut Grove, FL 33133",Coconut Grove,Mexican,$$,3.7/5 Google,78
Lulu in the Grove,25.727036,-80.243825,3105 Commodore Plaza,"Coconut Grove, FL 33133",Coconut Grove,Mediterranean/Tapas,$$,3.9/5 Google,209
1986 Steakhouse (Coconut Grove),25.72844,-80.240602,2911 Grand Ave Ste 111,"Coconut Grove, FL 33133",Coconut Grove,Argentine Steakhouse,N/A,4.3/5 Google,30
